Latitudes,Longitudes
23.539037333333333,87.321653
23.539037333333333,87.32078491666667
23.539037333333333,87.31991683333334
23.539037333333333,87.31904875
23.539037333333333,87.31818066666666
23.541094,87.269568
23.541608166666666,87.27043608333334
23.54212233333333,87.27130416666668
23.5426365,87.27217225000001
23.543150666666666,87.27304033333334
23.541094,87.27304033333334
23.541608166666666,87.27390841666667
23.54212233333333,87.2747765
23.5426365,87.27564458333335
23.543150666666666,87.27651266666668
23.541094,87.27651266666668
23.541608166666666,87.27738075
23.54212233333333,87.27824883333335
23.5426365,87.27911691666668
23.543150666666666,87.27998500000001
23.541094,87.27998500000001
23.541608166666666,87.28085308333334
23.54212233333333,87.28172116666667
23.5426365,87.28258925
23.543150666666666,87.28345733333333
23.541094,87.28345733333333
23.541608166666666,87.28345733333333
23.54212233333333,87.28345733333333
23.5426365,87.28345733333333
23.543150666666666,87.28345733333333
23.541094,87.28692966666667
23.541608166666666,87.28692966666667
23.54212233333333,87.28692966666667
23.5426365,87.28692966666667
23.543150666666666,87.28692966666667
23.541094,87.290402
23.541608166666666,87.290402
23.54212233333333,87.290402
23.5426365,87.290402
23.543150666666666,87.290402
23.541094,87.29387433333333
23.541608166666666,87.29387433333333
23.54212233333333,87.29387433333333
23.5426365,87.29387433333333
23.543150666666666,87.29387433333333
23.541094,87.29734666666667
23.541608166666666,87.29734666666667
23.54212233333333,87.29734666666667
23.5426365,87.29734666666667
23.543150666666666,87.29734666666667
23.541094,87.300819
23.541608166666666,87.300819
23.54212233333333,87.300819
23.5426365,87.300819
23.543150666666666,87.300819
23.541094,87.30429133333334
23.541608166666666,87.30429133333334
23.54212233333333,87.30429133333334
23.5426365,87.30429133333334
23.543150666666666,87.30429133333334
23.541094,87.30776366666667
23.541608166666666,87.30776366666667
23.54212233333333,87.30776366666667
23.5426365,87.30776366666667
23.543150666666666,87.30776366666667
23.541094,87.311236
23.541608166666666,87.31036791666666
23.54212233333333,87.30949983333333
23.5426365,87.30863175
23.543150666666666,87.30776366666667
23.541094,87.31470833333333
23.541608166666666,87.31384025
23.54212233333333,87.31297216666667
23.5426365,87.31210408333332
23.543150666666666,87.311236
23.541094,87.31818066666666
23.541094,87.31731258333333
23.541094,87.31644449999999
23.541094,87.31557641666666
23.541094,87.31470833333333
23.541094,87.321653
23.541094,87.32078491666667
23.541094,87.31991683333334
23.541094,87.31904875
23.541094,87.31818066666666
23.543150666666666,87.269568
23.54366483333333,87.27043608333334
23.544179,87.27130416666668
23.54469316666667,87.27217225000001
23.545207333333334,87.27304033333334
23.543150666666666,87.27304033333334
23.54366483333333,87.27390841666667
23.544179,87.2747765
23.54469316666667,87.27564458333335
23.545207333333334,87.27651266666668
23.543150666666666,87.27651266666668
23.54366483333333,87.27738075
23.544179,87.27824883333335
23.54469316666667,87.27911691666668
23.545207333333334,87.27998500000001
23.543150666666666,87.27998500000001
23.54366483333333,87.28085308333334
23.544179,87.28172116666667
23.54469316666667,87.28258925
23.545207333333334,87.28345733333333
23.543150666666666,87.28345733333333
23.54366483333333,87.28345733333333
23.544179,87.28345733333333
23.54469316666667,87.28345733333333
23.545207333333334,87.28345733333333
23.543150666666666,87.28692966666667
23.54366483333333,87.28692966666667
23.544179,87.28692966666667
23.54469316666667,87.28692966666667
23.545207333333334,87.28692966666667
23.543150666666666,87.290402
23.54366483333333,87.290402
23.544179,87.290402
23.54469316666667,87.290402
23.545207333333334,87.290402
23.543150666666666,87.29387433333333
23.54366483333333,87.29387433333333
23.544179,87.29387433333333
23.54469316666667,87.29387433333333
23.545207333333334,87.29387433333333
23.543150666666666,87.29734666666667
23.54366483333333,87.29734666666667
23.544179,87.29734666666667
23.54469316666667,87.29734666666667
23.545207333333334,87.29734666666667
23.543150666666666,87.300819
23.54366483333333,87.300819
23.544179,87.300819
23.54469316666667,87.300819
23.545207333333334,87.300819
23.543150666666666,87.30429133333334
23.54366483333333,87.30429133333334
23.544179,87.30429133333334
23.54469316666667,87.30429133333334
23.545207333333334,87.30429133333334
23.543150666666666,87.30776366666667
23.54366483333333,87.30776366666667
23.544179,87.30776366666667
23.54469316666667,87.30776366666667
23.545207333333334,87.30776366666667
23.543150666666666,87.311236
23.54366483333333,87.31036791666666
23.544179,87.30949983333333
23.54469316666667,87.30863175
23.545207333333334,87.30776366666667
23.543150666666666,87.31470833333333
23.543150666666666,87.31384025
23.543150666666666,87.31297216666667
23.543150666666666,87.31210408333332
23.543150666666666,87.311236
23.543150666666666,87.31818066666666
23.543150666666666,87.31731258333333
23.543150666666666,87.31644449999999
23.543150666666666,87.31557641666666
23.543150666666666,87.31470833333333
23.543150666666666,87.321653
23.543150666666666,87.32078491666667
23.543150666666666,87.31991683333334
23.543150666666666,87.31904875
23.543150666666666,87.31818066666666
23.545207333333334,87.269568
23.5457215,87.27043608333334
23.546235666666668,87.27130416666668
23.546749833333337,87.27217225000001
23.547264000000002,87.27304033333334
23.545207333333334,87.27304033333334
23.5457215,87.27390841666667
23.546235666666668,87.2747765
23.546749833333337,87.27564458333335
23.547264000000002,87.27651266666668
23.545207333333334,87.27651266666668
23.5457215,87.27738075
23.546235666666668,87.27824883333335
23.546749833333337,87.27911691666668
23.547264000000002,87.27998500000001
23.545207333333334,87.27998500000001
23.5457215,87.28085308333334
23.546235666666668,87.28172116666667
23.546749833333337,87.28258925
23.547264000000002,87.28345733333333
23.545207333333334,87.28345733333333
23.5457215,87.28345733333333
23.546235666666668,87.28345733333333
23.546749833333337,87.28345733333333
23.547264000000002,87.28345733333333
23.545207333333334,87.28692966666667
23.5457215,87.28692966666667
23.546235666666668,87.28692966666667
23.546749833333337,87.28692966666667
23.547264000000002,87.28692966666667
23.545207333333334,87.290402
23.5457215,87.290402
23.546235666666668,87.290402
23.546749833333337,87.290402
23.547264000000002,87.290402
23.545207333333334,87.29387433333333
23.5457215,87.29387433333333
23.546235666666668,87.29387433333333
23.546749833333337,87.29387433333333
23.547264000000002,87.29387433333333
23.545207333333334,87.29734666666667
23.5457215,87.29734666666667
23.546235666666668,87.29734666666667
23.546749833333337,87.29734666666667
23.547264000000002,87.29734666666667
23.545207333333334,87.300819
23.5457215,87.300819
23.546235666666668,87.300819
23.546749833333337,87.300819
23.547264000000002,87.300819
23.545207333333334,87.30429133333334
23.5457215,87.30429133333334
23.546235666666668,87.30429133333334
23.546749833333337,87.30429133333334
23.547264000000002,87.30429133333334
23.545207333333334,87.30776366666667
23.5457215,87.30689558333334
23.546235666666668,87.3060275
23.546749833333337,87.30515941666667
23.547264000000002,87.30429133333334
23.545207333333334,87.311236
23.545207333333334,87.31036791666666
23.545207333333334,87.30949983333333
23.545207333333334,87.30863175
23.545207333333334,87.30776366666667
23.545207333333334,87.31470833333333
23.545207333333334,87.31384025
23.545207333333334,87.31297216666667
23.545207333333334,87.31210408333332
23.545207333333334,87.311236
23.545207333333334,87.31818066666666
23.545207333333334,87.31731258333333
23.545207333333334,87.31644449999999
23.545207333333334,87.31557641666666
23.545207333333334,87.31470833333333
23.545207333333334,87.321653
23.5457215,87.32078491666667
23.546235666666668,87.31991683333334
23.546749833333337,87.31904875
23.547264000000002,87.31818066666666
23.547264000000002,87.269568
23.547778166666667,87.27043608333334
23.548292333333336,87.27130416666668
23.5488065,87.27217225000001
23.549320666666667,87.27304033333334
23.547264000000002,87.27304033333334
23.547778166666667,87.27390841666667
23.548292333333336,87.2747765
23.5488065,87.27564458333335
23.549320666666667,87.27651266666668
23.547264000000002,87.27651266666668
23.547778166666667,87.27738075
23.548292333333336,87.27824883333335
23.5488065,87.27911691666668
23.549320666666667,87.27998500000001
23.547264000000002,87.27998500000001
23.547778166666667,87.28085308333334
23.548292333333336,87.28172116666667
23.5488065,87.28258925
23.549320666666667,87.28345733333333
23.547264000000002,87.28345733333333
23.547778166666667,87.28345733333333
23.548292333333336,87.28345733333333
23.5488065,87.28345733333333
23.549320666666667,87.28345733333333
23.547264000000002,87.28692966666667
23.547778166666667,87.28692966666667
23.548292333333336,87.28692966666667
23.5488065,87.28692966666667
23.549320666666667,87.28692966666667
23.547264000000002,87.290402
23.547778166666667,87.290402
23.548292333333336,87.290402
23.5488065,87.290402
23.549320666666667,87.290402
23.547264000000002,87.29387433333333
23.547778166666667,87.29387433333333
23.548292333333336,87.29387433333333
23.5488065,87.29387433333333
23.549320666666667,87.29387433333333
23.547264000000002,87.29734666666667
23.547778166666667,87.29734666666667
23.548292333333336,87.29734666666667
23.5488065,87.29734666666667
23.549320666666667,87.29734666666667
23.547264000000002,87.300819
23.547778166666667,87.300819
23.548292333333336,87.300819
23.5488065,87.300819
23.549320666666667,87.300819
23.547264000000002,87.30429133333334
23.547778166666667,87.30342325000001
23.548292333333336,87.30255516666668
23.5488065,87.30168708333333
23.549320666666667,87.300819
23.547264000000002,87.30776366666667
23.547264000000002,87.30689558333334
23.547264000000002,87.3060275
23.547264000000002,87.30515941666667
23.547264000000002,87.30429133333334
23.547264000000002,87.311236
23.547264000000002,87.31036791666666
23.547264000000002,87.30949983333333
23.547264000000002,87.30863175
23.547264000000002,87.30776366666667
23.547264000000002,87.31470833333333
23.547264000000002,87.31384025
23.547264000000002,87.31297216666667
23.547264000000002,87.31210408333332
23.547264000000002,87.311236
23.547264000000002,87.31818066666666
23.547778166666667,87.31731258333333
23.548292333333336,87.31644449999999
23.5488065,87.31557641666666
23.549320666666667,87.31470833333333
23.547264000000002,87.321653
23.547778166666667,87.32078491666667
23.548292333333336,87.31991683333334
23.5488065,87.31904875
23.549320666666667,87.31818066666666
23.549320666666667,87.269568
23.549834833333335,87.27043608333334
23.550349,87.27130416666668
23.550863166666666,87.27217225000001
23.551377333333335,87.27304033333334
23.549320666666667,87.27304033333334
23.549834833333335,87.27390841666667
23.550349,87.2747765
23.550863166666666,87.27564458333335
23.551377333333335,87.27651266666668
23.549320666666667,87.27651266666668
23.549834833333335,87.27738075
23.550349,87.27824883333335
23.550863166666666,87.27911691666668
23.551377333333335,87.27998500000001
23.549320666666667,87.27998500000001
23.549834833333335,87.28085308333334
23.550349,87.28172116666667
23.550863166666666,87.28258925
23.551377333333335,87.28345733333333
23.549320666666667,87.28345733333333
23.549834833333335,87.28345733333333
23.550349,87.28345733333333
23.550863166666666,87.28345733333333
23.551377333333335,87.28345733333333
23.549320666666667,87.28692966666667
23.549834833333335,87.28692966666667
23.550349,87.28692966666667
23.550863166666666,87.28692966666667
23.551377333333335,87.28692966666667
23.549320666666667,87.290402
23.549834833333335,87.290402
23.550349,87.290402
23.550863166666666,87.290402
23.551377333333335,87.290402
23.549320666666667,87.29387433333333
23.549834833333335,87.29387433333333
23.550349,87.29387433333333
23.550863166666666,87.29387433333333
23.551377333333335,87.29387433333333
23.549320666666667,87.29734666666667
23.549834833333335,87.29734666666667
23.550349,87.29734666666667
23.550863166666666,87.29734666666667
23.551377333333335,87.29734666666667
23.549320666666667,87.300819
23.549834833333335,87.29995091666667
23.550349,87.29908283333333
23.550863166666666,87.29821475
23.551377333333335,87.29734666666667
23.549320666666667,87.30429133333334
23.549320666666667,87.30342325000001
23.549320666666667,87.30255516666668
23.549320666666667,87.30168708333333
23.549320666666667,87.300819
23.549320666666667,87.30776366666667
23.549320666666667,87.30689558333334
23.549320666666667,87.3060275
23.549320666666667,87.30515941666667
23.549320666666667,87.30429133333334
23.549320666666667,87.311236
23.549320666666667,87.31036791666666
23.549320666666667,87.30949983333333
23.549320666666667,87.30863175
23.549320666666667,87.30776366666667
23.549320666666667,87.31470833333333
23.549834833333335,87.31384025
23.550349,87.31297216666667
23.550863166666666,87.31210408333332
23.551377333333335,87.311236
23.549320666666667,87.31818066666666
23.549834833333335,87.31731258333333
23.550349,87.31644449999999
23.550863166666666,87.31557641666666
23.551377333333335,87.31470833333333
23.549320666666667,87.321653
23.549834833333335,87.32078491666667
23.550349,87.31991683333334
23.550863166666666,87.31904875
23.551377333333335,87.31818066666666
23.551377333333335,87.269568
23.551377333333335,87.27043608333334
23.551377333333335,87.27130416666668
23.551377333333335,87.27217225000001
23.551377333333335,87.27304033333334
23.551377333333335,87.27304033333334
23.551377333333335,87.27390841666667
23.551377333333335,87.2747765
23.551377333333335,87.27564458333335
23.551377333333335,87.27651266666668
23.551377333333335,87.27651266666668
23.551377333333335,87.27738075
23.551377333333335,87.27824883333335
23.551377333333335,87.27911691666668
23.551377333333335,87.27998500000001
23.551377333333335,87.27998500000001
23.551377333333335,87.28085308333334
23.551377333333335,87.28172116666667
23.551377333333335,87.28258925
23.551377333333335,87.28345733333333
23.551377333333335,87.28345733333333
23.5518915,87.28432541666666
23.552405666666665,87.28519349999999
23.552919833333334,87.28606158333334
23.553434,87.28692966666667
23.551377333333335,87.28692966666667
23.5518915,87.28692966666667
23.552405666666665,87.28692966666667
23.552919833333334,87.28692966666667
23.553434,87.28692966666667
23.551377333333335,87.290402
23.5518915,87.290402
23.552405666666665,87.290402
23.552919833333334,87.290402
23.553434,87.290402
23.551377333333335,87.29387433333333
23.5518915,87.29387433333333
23.552405666666665,87.29387433333333
23.552919833333334,87.29387433333333
23.553434,87.29387433333333
23.551377333333335,87.29734666666667
23.5518915,87.29647858333334
23.552405666666665,87.29561050000001
23.552919833333334,87.29474241666667
23.553434,87.29387433333333
23.551377333333335,87.300819
23.551377333333335,87.29995091666667
23.551377333333335,87.29908283333333
23.551377333333335,87.29821475
23.551377333333335,87.29734666666667
23.551377333333335,87.30429133333334
23.551377333333335,87.30342325000001
23.551377333333335,87.30255516666668
23.551377333333335,87.30168708333333
23.551377333333335,87.300819
23.551377333333335,87.30776366666667
23.551377333333335,87.30689558333334
23.551377333333335,87.3060275
23.551377333333335,87.30515941666667
23.551377333333335,87.30429133333334
23.551377333333335,87.311236
23.551377333333335,87.31036791666666
23.551377333333335,87.30949983333333
23.551377333333335,87.30863175
23.551377333333335,87.30776366666667
23.551377333333335,87.31470833333333
23.551377333333335,87.31384025
23.551377333333335,87.31297216666667
23.551377333333335,87.31210408333332
23.551377333333335,87.311236
23.551377333333335,87.31818066666666
23.551377333333335,87.31731258333333
23.551377333333335,87.31644449999999
23.551377333333335,87.31557641666666
23.551377333333335,87.31470833333333
23.551377333333335,87.321653
23.551377333333335,87.32078491666667
23.551377333333335,87.31991683333334
23.551377333333335,87.31904875
23.551377333333335,87.31818066666666
23.553434,87.269568
23.553434,87.27043608333334
23.553434,87.27130416666668
23.553434,87.27217225000001
23.553434,87.27304033333334
23.553434,87.27304033333334
23.553434,87.27390841666667
23.553434,87.2747765
23.553434,87.27564458333335
23.553434,87.27651266666668
23.553434,87.27651266666668
23.553434,87.27738075
23.553434,87.27824883333335
23.553434,87.27911691666668
23.553434,87.27998500000001
23.553434,87.27998500000001
23.553434,87.28085308333334
23.553434,87.28172116666667
23.553434,87.28258925
23.553434,87.28345733333333
23.553434,87.28345733333333
23.553434,87.28432541666666
23.553434,87.28519349999999
23.553434,87.28606158333334
23.553434,87.28692966666667
23.553434,87.28692966666667
23.553948166666665,87.28779775
23.554462333333333,87.28866583333334
23.554976500000002,87.28953391666667
23.555490666666667,87.290402
23.553434,87.290402
23.553948166666665,87.290402
23.554462333333333,87.290402
23.554976500000002,87.290402
23.555490666666667,87.290402
23.553434,87.29387433333333
23.553948166666665,87.29300625
23.554462333333333,87.29213816666666
23.554976500000002,87.29127008333333
23.555490666666667,87.290402
23.553434,87.29734666666667
23.553434,87.29647858333334
23.553434,87.29561050000001
23.553434,87.29474241666667
23.553434,87.29387433333333
23.553434,87.300819
23.553434,87.29995091666667
23.553434,87.29908283333333
23.553434,87.29821475
23.553434,87.29734666666667
23.553434,87.30429133333334
23.553434,87.30342325000001
23.553434,87.30255516666668
23.553434,87.30168708333333
23.553434,87.300819
23.553434,87.30776366666667
23.553434,87.30689558333334
23.553434,87.3060275
23.553434,87.30515941666667
23.553434,87.30429133333334
23.553434,87.311236
23.553434,87.31036791666666
23.553434,87.30949983333333
23.553434,87.30863175
23.553434,87.30776366666667
23.553434,87.31470833333333
23.553434,87.31384025
23.553434,87.31297216666667
23.553434,87.31210408333332
23.553434,87.311236
23.553434,87.31818066666666
23.553434,87.31731258333333
23.553434,87.31644449999999
23.553434,87.31557641666666
23.553434,87.31470833333333
23.553434,87.321653
23.553434,87.32078491666667
23.553434,87.31991683333334
23.553434,87.31904875
23.553434,87.31818066666666
23.555490666666667,87.269568
23.555490666666667,87.27043608333334
23.555490666666667,87.27130416666668
23.555490666666667,87.27217225000001
23.555490666666667,87.27304033333334
23.555490666666667,87.27304033333334
23.555490666666667,87.27390841666667
23.555490666666667,87.2747765
23.555490666666667,87.27564458333335
23.555490666666667,87.27651266666668
23.555490666666667,87.27651266666668
23.555490666666667,87.27738075
23.555490666666667,87.27824883333335
23.555490666666667,87.27911691666668
23.555490666666667,87.27998500000001
23.555490666666667,87.27998500000001
23.555490666666667,87.28085308333334
23.555490666666667,87.28172116666667
23.555490666666667,87.28258925
23.555490666666667,87.28345733333333
23.555490666666667,87.28345733333333
23.555490666666667,87.28432541666666
23.555490666666667,87.28519349999999
23.555490666666667,87.28606158333334
23.555490666666667,87.28692966666667
23.555490666666667,87.28692966666667
23.555490666666667,87.28779775
23.555490666666667,87.28866583333334
23.555490666666667,87.28953391666667
23.555490666666667,87.290402
23.555490666666667,87.290402
23.556004833333333,87.290402
23.556519,87.290402
23.55703316666667,87.290402
23.557547333333336,87.290402
23.555490666666667,87.29387433333333
23.555490666666667,87.29300625
23.555490666666667,87.29213816666666
23.555490666666667,87.29127008333333
23.555490666666667,87.290402
23.555490666666667,87.29734666666667
23.555490666666667,87.29647858333334
23.555490666666667,87.29561050000001
23.555490666666667,87.29474241666667
23.555490666666667,87.29387433333333
23.555490666666667,87.300819
23.555490666666667,87.29995091666667
23.555490666666667,87.29908283333333
23.555490666666667,87.29821475
23.555490666666667,87.29734666666667
23.555490666666667,87.30429133333334
23.555490666666667,87.30342325000001
23.555490666666667,87.30255516666668
23.555490666666667,87.30168708333333
23.555490666666667,87.300819
23.555490666666667,87.30776366666667
23.555490666666667,87.30689558333334
23.555490666666667,87.3060275
23.555490666666667,87.30515941666667
23.555490666666667,87.30429133333334
23.555490666666667,87.311236
23.555490666666667,87.31036791666666
23.555490666666667,87.30949983333333
23.555490666666667,87.30863175
23.555490666666667,87.30776366666667
23.555490666666667,87.31470833333333
23.555490666666667,87.31384025
23.555490666666667,87.31297216666667
23.555490666666667,87.31210408333332
23.555490666666667,87.311236
23.555490666666667,87.31818066666666
23.555490666666667,87.31731258333333
23.555490666666667,87.31644449999999
23.555490666666667,87.31557641666666
23.555490666666667,87.31470833333333
23.555490666666667,87.321653
23.555490666666667,87.32078491666667
23.555490666666667,87.31991683333334
23.555490666666667,87.31904875
23.555490666666667,87.31818066666666
23.557547333333336,87.269568
23.557547333333336,87.27043608333334
23.557547333333336,87.27130416666668
23.557547333333336,87.27217225000001
23.557547333333336,87.27304033333334
23.557547333333336,87.27304033333334
23.557547333333336,87.27390841666667
23.557547333333336,87.2747765
23.557547333333336,87.27564458333335
23.557547333333336,87.27651266666668
23.557547333333336,87.27651266666668
23.557547333333336,87.27738075
23.557547333333336,87.27824883333335
23.557547333333336,87.27911691666668
23.557547333333336,87.27998500000001
23.557547333333336,87.27998500000001
23.557547333333336,87.28085308333334
23.557547333333336,87.28172116666667
23.557547333333336,87.28258925
23.557547333333336,87.28345733333333
23.557547333333336,87.28345733333333
23.557547333333336,87.28432541666666
23.557547333333336,87.28519349999999
23.557547333333336,87.28606158333334
23.557547333333336,87.28692966666667
23.557547333333336,87.28692966666667
23.55703316666667,87.28779775
23.556519,87.28866583333334
23.556004833333333,87.28953391666667
23.555490666666667,87.290402
23.557547333333336,87.290402
23.55703316666667,87.290402
23.556519,87.290402
23.556004833333333,87.290402
23.555490666666667,87.290402
23.557547333333336,87.29387433333333
23.55703316666667,87.29300625
23.556519,87.29213816666666
23.556004833333333,87.29127008333333
23.555490666666667,87.290402
23.557547333333336,87.29734666666667
23.557547333333336,87.29647858333334
23.557547333333336,87.29561050000001
23.557547333333336,87.29474241666667
23.557547333333336,87.29387433333333
23.557547333333336,87.300819
23.557547333333336,87.29995091666667
23.557547333333336,87.29908283333333
23.557547333333336,87.29821475
23.557547333333336,87.29734666666667
23.557547333333336,87.30429133333334
23.557547333333336,87.30342325000001
23.557547333333336,87.30255516666668
23.557547333333336,87.30168708333333
23.557547333333336,87.300819
23.557547333333336,87.30776366666667
23.557547333333336,87.30689558333334
23.557547333333336,87.3060275
23.557547333333336,87.30515941666667
23.557547333333336,87.30429133333334
23.557547333333336,87.311236
23.557547333333336,87.31036791666666
23.557547333333336,87.30949983333333
23.557547333333336,87.30863175
23.557547333333336,87.30776366666667
23.557547333333336,87.31470833333333
23.557547333333336,87.31384025
23.557547333333336,87.31297216666667
23.557547333333336,87.31210408333332
23.557547333333336,87.311236
